ID;PERIODO_MARCACION;ACEPTACION
6347;202501;0
6348;202501;0
6349;202501;0
6350;202501;0
6351;202501;0
6352;202501;0
6353;202501;0
6354;202501;0
6355;202501;0
6357;202501;0
6359;202501;0
6361;202501;0
6362;202501;0
6363;202501;1
6366;202501;0
6367;202501;0
6368;202501;0
6369;202501;0
6370;202501;0
6371;202501;0
6372;202501;0
6374;202501;0
6375;202501;0
6376;202501;0
6377;202501;0
6380;202501;0
6381;202501;0
6382;202501;0
6383;202501;0
6384;202501;0
6386;202501;0
6387;202501;0
6388;202501;0
6389;202501;0
6390;202501;0
6391;202501;0
6392;202501;0
6394;202501;0
6395;202501;0
6396;202501;0
6397;202501;0
6398;202501;0
6399;202501;0
6400;202501;0
6401;202501;0
6402;202501;0
6403;202501;0
6404;202501;0
6405;202501;0
6406;202501;0
6407;202501;0
6408;202501;0
6409;202501;0
6410;202501;0
6411;202501;0
6414;202501;0
6415;202501;0
6416;202501;0
6417;202501;0
6422;202501;0
6423;202501;0
6427;202501;0
6429;202501;0
6430;202501;0
6437;202501;0
6439;202501;0
6440;202501;0
6441;202501;0
6442;202501;0
6444;202501;0
6445;202501;0
6446;202501;0
6447;202501;0
6448;202501;0
6449;202501;0
6452;202501;0
6454;202501;0
6455;202501;0
6457;202501;0
6459;202501;0
6460;202501;0
6461;202501;0
6462;202501;0
6464;202501;0
6465;202501;0
6467;202501;1
6468;202501;0
6469;202501;0
6470;202501;0
6471;202501;0
6472;202501;0
6473;202501;0
6475;202501;0
6476;202501;0
6477;202501;0
6478;202501;0
6479;202501;0
6480;202501;0
6481;202501;0
6482;202501;0
6483;202501;0
6485;202501;0
6488;202501;0
6489;202501;0
6490;202501;0
6491;202501;0
6492;202501;0
6493;202501;0
6495;202501;0
6498;202501;0
6499;202501;0
6500;202501;0
6502;202501;0
6504;202501;0
6506;202501;0
6507;202501;0
6509;202501;0
6510;202501;0
6511;202501;0
6512;202501;0
6513;202501;0
6514;202501;0
6515;202501;0
6517;202501;0
6518;202501;0
6519;202501;0
6520;202501;0
6521;202501;1
6522;202501;0
6523;202501;0
6524;202501;0
6525;202501;0
6526;202501;0
6527;202501;0
6529;202501;0
6530;202501;0
6531;202501;0
6532;202501;1
6533;202501;0
6534;202501;0
6535;202501;0
6536;202501;0
6537;202501;0
6538;202501;0
6539;202501;0
6542;202501;0
6543;202501;0
6545;202501;0
6546;202501;0
6547;202501;0
6548;202501;0
6549;202501;0
6550;202501;0
6552;202501;0
6554;202501;0
6555;202501;0
6556;202501;0
6557;202501;0
6559;202501;0
6562;202501;0
6565;202501;0
6566;202501;0
6567;202501;0
6570;202501;0
6571;202501;0
6572;202501;0
6575;202501;0
6578;202501;0
6579;202501;0
6580;202501;0
6581;202501;0
6582;202501;0
6583;202501;0
6584;202501;0
6586;202501;1
6587;202501;0
6588;202501;0
6590;202501;0
6591;202501;0
6594;202501;0
6595;202501;0
6596;202501;0
6598;202501;0
6601;202501;0
6605;202501;0
6608;202501;0
6610;202501;0
6611;202501;0
6612;202501;0
6614;202501;0
6615;202501;0
6616;202501;0
6618;202501;0
6619;202501;0
6622;202501;0
6623;202501;0
6624;202501;0
6626;202501;0
6627;202501;0
6628;202501;0
6629;202501;0
6631;202501;0
6632;202501;0
6633;202501;0
6635;202501;0
6637;202501;0
6638;202501;0
6639;202501;0
6640;202501;0
6641;202501;0
6646;202501;0
6647;202501;0
6649;202501;1
6650;202501;0
6651;202501;0
6652;202501;0
6653;202501;0
6654;202501;0
6655;202501;0
6656;202501;0
6657;202501;0
6658;202501;0
6659;202501;0
6660;202501;0
6661;202501;0
6662;202501;0
6663;202501;1
6664;202501;0
6665;202501;0
6666;202501;0
6667;202501;0
6668;202501;0
6669;202501;0
6671;202501;0
6675;202501;0
6678;202501;0
6680;202501;0
6681;202501;0
6683;202501;0
6685;202501;0
6686;202501;0
6687;202501;0
6688;202501;0
6690;202501;0
6691;202501;0
6694;202501;0
6695;202501;0
6696;202501;1
6699;202501;0
6701;202501;0
6702;202501;0
6703;202501;0
6704;202501;0
6706;202501;0
6709;202501;0
6710;202501;0
6712;202501;0
6713;202501;0
6714;202501;0
6715;202501;0
6716;202501;0
6718;202501;0
6719;202501;0
6720;202501;0
6721;202501;0
6723;202501;0
6725;202501;0
6726;202501;0
6727;202501;0
6729;202501;0
6732;202501;0
6733;202501;0
6735;202501;0
6736;202501;0
6739;202501;1
6740;202501;0
6742;202501;0
6743;202501;0
6745;202501;0
6746;202501;0
6747;202501;0
6749;202501;0
6753;202501;0
6755;202501;0
6756;202501;0
6757;202501;0
6758;202501;0
6759;202501;0
6761;202501;0
6762;202501;0
6763;202501;1
6764;202501;0
6765;202501;0
6768;202501;0
6769;202501;0
6770;202501;0
6771;202501;0
6772;202501;0
6773;202501;0
6774;202501;0
6776;202501;0
6778;202501;0
6780;202501;0
6781;202501;0
6782;202501;0
6783;202501;0
6784;202501;0
6787;202501;0
6788;202501;0
6789;202501;0
6790;202501;0
6791;202501;0
6792;202501;0
6793;202501;0
6794;202501;0
6795;202501;0
6796;202501;0
6799;202501;0
6800;202501;0
6801;202501;0
6802;202501;0
6804;202501;0
6805;202501;0
6809;202501;0
6812;202501;0
6813;202501;0
6815;202501;0
6816;202501;0
6817;202501;0
6819;202501;0
6820;202501;0
6822;202501;0
6823;202501;0
6825;202501;0
6826;202501;0
6827;202501;0
6828;202501;0
6830;202501;0
6831;202501;0
6832;202501;0
6833;202501;0
6834;202501;0
6835;202501;0
6837;202501;0
6838;202501;0
6839;202501;0
6841;202501;0
6843;202501;0
6844;202501;0
6846;202501;0
6847;202501;0
6848;202501;0
6849;202501;0
6850;202501;0
6851;202501;0
6852;202501;0
6853;202501;0
6855;202501;0
6856;202501;0
6858;202501;0
6859;202501;0
6860;202501;0
6862;202501;0
6863;202501;0
6864;202501;0
6866;202501;0
6868;202501;0
6869;202501;0
6870;202501;0
6871;202501;0
6872;202501;0
6877;202501;0
6878;202501;0
6879;202501;0
6880;202501;0
6881;202501;0
6882;202501;0
6884;202501;0
6885;202501;0
6886;202501;0
6887;202501;0
6888;202501;0
6889;202501;0
6890;202501;0
6892;202501;0
6893;202501;0
6896;202501;0
6897;202501;0
6898;202501;0
6899;202501;0
6900;202501;0
6901;202501;0
6903;202501;0
6904;202501;0
6905;202501;0
6906;202501;0
6907;202501;0
6909;202501;0
6910;202501;0
6911;202501;0
6913;202501;0
6914;202501;0
6915;202501;0
6916;202501;0
6918;202501;0
6919;202501;0
6921;202501;0
6922;202501;0
6924;202501;0
6925;202501;0
6926;202501;0
6928;202501;0
6929;202501;0
6930;202501;0
6933;202501;0
6934;202501;0
6935;202501;0
6936;202501;0
6938;202501;1
6940;202501;0
6941;202501;0
6943;202501;0
6945;202501;0
6946;202501;0
6949;202501;0
6950;202501;0
6951;202501;0
6952;202501;0
6953;202501;0
6954;202501;0
6955;202501;0
6958;202501;0
6959;202501;0
6960;202501;1
6961;202501;0
6963;202501;0
6965;202501;0
6966;202501;0
6967;202501;0
6970;202501;0
6971;202501;0
6972;202501;0
6974;202501;0
6978;202501;0
6979;202501;0
6980;202501;0
6981;202501;0
6983;202501;1
6984;202501;0
6985;202501;0
6987;202501;0
6989;202501;0
6990;202501;0
6991;202501;0
6992;202501;0
6993;202501;0
6994;202501;0
6998;202501;0
6999;202501;0
7000;202501;0
7001;202501;0
7002;202501;0
7003;202501;0
7005;202501;0
7007;202501;0
7008;202501;0
7011;202501;0
7014;202501;0
7015;202501;0
7016;202501;0
7017;202501;0
7019;202501;0
7020;202501;0
7021;202501;0
7022;202501;0
7024;202501;0
7025;202501;0
7026;202501;0
7027;202501;0
7028;202501;0
7029;202501;0
7030;202501;0
7031;202501;0
7032;202501;0
7033;202501;0
7034;202501;0
7036;202501;0
7037;202501;0
7038;202501;0
7039;202501;0
7040;202501;0
7041;202501;0
7042;202501;0
7044;202501;0
7045;202501;0
7046;202501;0
7047;202501;0
7049;202501;0
7051;202501;0
7052;202501;0
7054;202501;0
7057;202501;0
7058;202501;0
7060;202501;0
7061;202501;0
7063;202501;0
7064;202501;0
7065;202501;0
7066;202501;0
7067;202501;0
7068;202501;0
7069;202501;0
7071;202501;0
7072;202501;0
7074;202501;0
7075;202501;0
7076;202501;0
7077;202501;0
7080;202501;0
7081;202501;0
7082;202501;0
7084;202501;0
7085;202501;0
7086;202501;0
7087;202501;0
7088;202501;0
7089;202501;0
7090;202501;0
7091;202501;0
7094;202501;0
7097;202501;0
7098;202501;0
7099;202501;0
7100;202501;0
7101;202501;0
7106;202501;0
7107;202501;0
7109;202501;0
7111;202501;0
7113;202501;0
7114;202501;0
7115;202501;0
7116;202501;0
7117;202501;0
7119;202501;0
7121;202501;0
7124;202501;0
7125;202501;0
7126;202501;0
7127;202501;0
7130;202501;0
7131;202501;0
7132;202501;0
7134;202501;0
7136;202501;1
7137;202501;0
7138;202501;1
7139;202501;0
7141;202501;0
7142;202501;0
7143;202501;0
7144;202501;0
7146;202501;0
7148;202501;0
7152;202501;0
7153;202501;0
7155;202501;0
7156;202501;0
7157;202501;0
7158;202501;0
7159;202501;0
7160;202501;0
7161;202501;0
7162;202501;0
7165;202501;0
7166;202501;0
7167;202501;0
7168;202501;0
7169;202501;0
7170;202501;0
7171;202501;0
7175;202501;0
7177;202501;0
7178;202501;0
7179;202501;0
7180;202501;0
7181;202501;0
7182;202501;0
7183;202501;0
7185;202501;0
7186;202501;0
7187;202501;0
7188;202501;0
7190;202501;0
7191;202501;0
7192;202501;0
7195;202501;0
7196;202501;0
7197;202501;0
7201;202501;0
7202;202501;0
7203;202501;0
7205;202501;0
7206;202501;0
7207;202501;0
7209;202501;0
7211;202501;0
7214;202501;0
7215;202501;0
7217;202501;0
7218;202501;0
7219;202501;0
7220;202501;0
7221;202501;0
7222;202501;0
7224;202501;0
7226;202501;0
7227;202501;0
7229;202501;0
7231;202501;0
7234;202501;0
7236;202501;0
7238;202501;0
7239;202501;0
7240;202501;0
7241;202501;0
7243;202501;0
7245;202501;0
7246;202501;0
7247;202501;0
7248;202501;0
7249;202501;1
7251;202501;0
7252;202501;0
7253;202501;0
7254;202501;0
7255;202501;0
7256;202501;0
7258;202501;0
7259;202501;0
7260;202501;0
7261;202501;0
7262;202501;0
7263;202501;0
7264;202501;0
7265;202501;0
7266;202501;0
7267;202501;1
7268;202501;0
7269;202501;0
7271;202501;0
7275;202501;0
7276;202501;0
7277;202501;0
7278;202501;0
7279;202501;0
7280;202501;0
7282;202501;0
7283;202501;0
7285;202501;0
7287;202501;0
7289;202501;1
7290;202501;1
7291;202501;0
7292;202501;0
7293;202501;0
7294;202501;0
7295;202501;0
7296;202501;0
7297;202501;0
7300;202501;0
7302;202501;0
7304;202501;0
7305;202501;0
7306;202501;0
7307;202501;0
7310;202501;0
7311;202501;0
7312;202501;0
7313;202501;0
7314;202501;0
7315;202501;0
7318;202501;0
7319;202501;0
7320;202501;0
7321;202501;0
7325;202501;0
7326;202501;0
7327;202501;0
7328;202501;0
7329;202501;0
7330;202501;0
7333;202501;0
7334;202501;0
7341;202501;0
7342;202501;0
7344;202501;0
7345;202501;0
7347;202501;0
7348;202501;0
7349;202501;0
7350;202501;0
7352;202501;0
7353;202501;0
7354;202501;0
7355;202501;0
7357;202501;0
7360;202501;1
7361;202501;0
7363;202501;0
7364;202501;0
7365;202501;0
7366;202501;0
7367;202501;0
7368;202501;0
7369;202501;0
7371;202501;0
7372;202501;0
7373;202501;0
7374;202501;0
7376;202501;0
7377;202501;0
7380;202501;0
7381;202501;0
7386;202501;0
7387;202501;0
7388;202501;0
7389;202501;0
7390;202501;0
7391;202501;0
7392;202501;0
7395;202501;0
7396;202501;0
7397;202501;0
7398;202501;1
7400;202501;0
7401;202501;0
7402;202501;0
7406;202501;0
7407;202501;0
7409;202501;0
7411;202501;0
7412;202501;0
7413;202501;0
7414;202501;0
7415;202501;0
7416;202501;0
7419;202501;0
7420;202501;1
7421;202501;0
7422;202501;0
7423;202501;0
7425;202501;0
7427;202501;0
7429;202501;0
7430;202501;0
7431;202501;0
7432;202501;0
7433;202501;0
7434;202501;0
7435;202501;0
7438;202501;1
7439;202501;0
7440;202501;0
7441;202501;0
7442;202501;0
7444;202501;0
7446;202501;1
7447;202501;0
7450;202501;0
7451;202501;0
7452;202501;0
7453;202501;0
7454;202501;0
7457;202501;0
7458;202501;0
7459;202501;0
7460;202501;0
7462;202501;0
7463;202501;0
7465;202501;0
7466;202501;0
7467;202501;0
7468;202501;0
7469;202501;0
7470;202501;0
7471;202501;1
7473;202501;0
7474;202501;0
7475;202501;0
7477;202501;0
7478;202501;0
7479;202501;1
7480;202501;0
7481;202501;0
7483;202501;0
7484;202501;0
7486;202501;0
7488;202501;0
7490;202501;0
7491;202501;0
7493;202501;0
7495;202501;0
7497;202501;0
7498;202501;0
7499;202501;0
7500;202501;0
7501;202501;0
7503;202501;0
7504;202501;0
7505;202501;0
7506;202501;0
7507;202501;0
7509;202501;0
7510;202501;0
7511;202501;0
7512;202501;0
7513;202501;0
7514;202501;0
7516;202501;0
7517;202501;0
7520;202501;0
7521;202501;0
7522;202501;0
7524;202501;0
7525;202501;0
7526;202501;0
7527;202501;0
7528;202501;0
7529;202501;0
7530;202501;0
7533;202501;0
7534;202501;0
7537;202501;0
7538;202501;0
7541;202501;0
7542;202501;0
7543;202501;1
7544;202501;0
7546;202501;0
7548;202501;0
7549;202501;0
7550;202501;0
7551;202501;1
7552;202501;0
7553;202501;0
7554;202501;0
7556;202501;1
7558;202501;0
7559;202501;0
7561;202501;0
7562;202501;0
7563;202501;0
7564;202501;0
7566;202501;0
7567;202501;0
7568;202501;0
7569;202501;0
7570;202501;0
7571;202501;0
7573;202501;0
7574;202501;0
7575;202501;0
7576;202501;0
7577;202501;0
7578;202501;0
7580;202501;0
7581;202501;0
7583;202501;0
7585;202501;0
7586;202501;0
7587;202501;0
7590;202501;0
7591;202501;0
7592;202501;0
7595;202501;0
7599;202501;0
7601;202501;0
7603;202501;0
7604;202501;0
7605;202501;0
7606;202501;0
7607;202501;0
7609;202501;0
7610;202501;0
7611;202501;0
7613;202501;0
7614;202501;1
7615;202501;0
7616;202501;0
7617;202501;0
7618;202501;0
7620;202501;0
7623;202501;0
7625;202501;0
7626;202501;0
7628;202501;0
7629;202501;0
7630;202501;0
7631;202501;0
7632;202501;0
7633;202501;0
7635;202501;0
7636;202501;0
7637;202501;0
7638;202501;0
7639;202501;0
7641;202501;0
7642;202501;0
7643;202501;0
7644;202501;0
7645;202501;0
7646;202501;0
7647;202501;0
7648;202501;0
7649;202501;0
7650;202501;0
7651;202501;0
7652;202501;0
7655;202501;0
7656;202501;0
7657;202501;0
7658;202501;0
7661;202501;0
7662;202501;0
7663;202501;0
7664;202501;0
7665;202501;0
7666;202501;0
7667;202501;0
7670;202501;0
7671;202501;0
7672;202501;0
7673;202501;0
7674;202501;0
7675;202501;0
7676;202501;0
7677;202501;0
7678;202501;0
7681;202501;0
7682;202501;0
7683;202501;0
7685;202501;0
7689;202501;0
7690;202501;0
7691;202501;0
7692;202501;0
7693;202501;0
7694;202501;0
7695;202501;0
7696;202501;0
7697;202501;0
7698;202501;0
7700;202501;0
7702;202501;0
7703;202501;0
7704;202501;0
7705;202501;0
7706;202501;0
7707;202501;0
7708;202501;0
7709;202501;0
7710;202501;0
7711;202501;0
7712;202501;0
7714;202501;0
7715;202501;0
7716;202501;0
7717;202501;0
7720;202501;1
7722;202501;0
7723;202501;0
7724;202501;0
7725;202501;0
7726;202501;1
7728;202501;1
7729;202501;0
7731;202501;0
7732;202501;1
7733;202501;0
7734;202501;0
7735;202501;0
7736;202501;0
7737;202501;0
7738;202501;0
7740;202501;0
7742;202501;0
7743;202501;0
7746;202501;0
7747;202501;0
7748;202501;0
7749;202501;0
7751;202501;0
7752;202501;0
7753;202501;0
7754;202501;0
7755;202501;0
7756;202501;0
7758;202501;0
7761;202501;0
7762;202501;0
7763;202501;0
7764;202501;0
7768;202501;0
7770;202501;0
7772;202501;0
7775;202501;0
7777;202501;0
7778;202501;0
7779;202501;0
7782;202501;0
7784;202501;0
7785;202501;0
7786;202501;0
7787;202501;0
7789;202501;0
7790;202501;0
7791;202501;0
7792;202501;0
7793;202501;0
7794;202501;1
7796;202501;0
7797;202501;0
7798;202501;0
7800;202501;0
7801;202501;0
7802;202501;0
7805;202501;0
7806;202501;0
7807;202501;0
7808;202501;0
7809;202501;1
7812;202501;0
7813;202501;0
7815;202501;1
7816;202501;0
7819;202501;0
7820;202501;1
7821;202501;0
7822;202501;0
7823;202501;0
7824;202501;0
7826;202501;0
7827;202501;0
7832;202501;0
7833;202501;0
7834;202501;0
7835;202501;0
7836;202501;1
7837;202501;0
7838;202501;0
7839;202501;0
7840;202501;0
7841;202501;0
7842;202501;0
7844;202501;0
7845;202501;0
7846;202501;0
7847;202501;0
7848;202501;0
7849;202501;0
7850;202501;0
7851;202501;0
7852;202501;0
7853;202501;0
7855;202501;0
7856;202501;0
7858;202501;0
7859;202501;0
7860;202501;0
7861;202501;0
7862;202501;0
7863;202501;0
7864;202501;0
7867;202501;0
7868;202501;0
7869;202501;0
7870;202501;0
7871;202501;0
7872;202501;0
7873;202501;0
7874;202501;0
7875;202501;0
7876;202501;0
7877;202501;0
7878;202501;0
7882;202501;1
7883;202501;0
7884;202501;0
7887;202501;0
7888;202501;0
7889;202501;0
7890;202501;0
7891;202501;0
7892;202501;0
7894;202501;0
7895;202501;0
7898;202501;0
7899;202501;0
7900;202501;0
7902;202501;0
7903;202501;0
7904;202501;0
7905;202501;0
7906;202501;0
7907;202501;0
7908;202501;0
7909;202501;0
7911;202501;0
7912;202501;0
7913;202501;0
7914;202501;0
7915;202501;0
7916;202501;0
7918;202501;0
7920;202501;0
7921;202501;0
7922;202501;0
7923;202501;0
7925;202501;0
7926;202501;0
7927;202501;0
7928;202501;0
7929;202501;0
7930;202501;0
7932;202501;0
7933;202501;0
7935;202501;0
7936;202501;0
7938;202501;0
7939;202501;0
7940;202501;0
7941;202501;0
7942;202501;0
7943;202501;0
7944;202501;0
7945;202501;0
7946;202501;0
7947;202501;0
7948;202501;0
7949;202501;0
7950;202501;0
7951;202501;0
7952;202501;0
7955;202501;0
7957;202501;0
7958;202501;0
7959;202501;0
7960;202501;0
7961;202501;0
7962;202501;0
7963;202501;0
7964;202501;0
7965;202501;0
7967;202501;0
7968;202501;0
7969;202501;0
7970;202501;0
7971;202501;0
7972;202501;0
7973;202501;0
7974;202501;0
7975;202501;0
7977;202501;0
7978;202501;0
7981;202501;0
7982;202501;0
7983;202501;0
7984;202501;1
7988;202501;0
7989;202501;0
7990;202501;0
7991;202501;0
7994;202501;0
7995;202501;0
7996;202501;0
7998;202501;0
7999;202501;0
8000;202501;0
8001;202501;0
8004;202501;0
8005;202501;0
8006;202501;0
8007;202501;0
8008;202501;0
8010;202501;0
8011;202501;0
8012;202501;0
8014;202501;0
8015;202501;1
8016;202501;0
8017;202501;0
8018;202501;0
8019;202501;0
8020;202501;0
8022;202501;0
8023;202501;0
8024;202501;0
8025;202501;0
8026;202501;0
8027;202501;0
8028;202501;0
8029;202501;0
8030;202501;0
8031;202501;0
8035;202501;0
8036;202501;0
8037;202501;0
8038;202501;0
8039;202501;0
8040;202501;0
8041;202501;0
8042;202501;0
8043;202501;0
8044;202501;0
8045;202501;0
8048;202501;0
8050;202501;0
8051;202501;0
8053;202501;0
8054;202501;0
8055;202501;0
8056;202501;0
8058;202501;0
8060;202501;0
8061;202501;0
8063;202501;1
8064;202501;0
8066;202501;0
8068;202501;0
8069;202501;0
8070;202501;0
8072;202501;0
8073;202501;0
8074;202501;0
8075;202501;0
8076;202501;0
8079;202501;0
8080;202501;0
8081;202501;0
8082;202501;0
8083;202501;0
8084;202501;0
8085;202501;0
8087;202501;0
8088;202501;0
8089;202501;0
8090;202501;0
8091;202501;0
8092;202501;0
8093;202501;0
8094;202501;0
8095;202501;0
8096;202501;0
8097;202501;0
8098;202501;0
8100;202501;0
8101;202501;0
8103;202501;0
8106;202501;0
8107;202501;0
8108;202501;0
8109;202501;0
8110;202501;0
8114;202501;0
8115;202501;0
8116;202501;0
8117;202501;0
8118;202501;0
8119;202501;0
8122;202501;0
8123;202501;0
8124;202501;0
8125;202501;0
8127;202501;0
8128;202501;0
8129;202501;0
8130;202501;0
8132;202501;0
8133;202501;0
8134;202501;0
8135;202501;0
8136;202501;1
8137;202501;0
8138;202501;0
8139;202501;0
8140;202501;0
8141;202501;0
8142;202501;0
8143;202501;0
8144;202501;0
8145;202501;0
8146;202501;0
8147;202501;0
8148;202501;0
8151;202501;0
8152;202501;0
8153;202501;0
8154;202501;0
8155;202501;0
8156;202501;0
8157;202501;0
8158;202501;0
8159;202501;0
8161;202501;0
8162;202501;0
8163;202501;0
8164;202501;0
8165;202501;0
8166;202501;0
8168;202501;0
8171;202501;0
8172;202501;0
8173;202501;1
8175;202501;0
8176;202501;0
8178;202501;0
8179;202501;0
8180;202501;0
8181;202501;1
8182;202501;0
8184;202501;0
8185;202501;0
8186;202501;0
8187;202501;0
8188;202501;0
8189;202501;0
8190;202501;0
8191;202501;0
8192;202501;0
8195;202501;0
8196;202501;0
8197;202501;1
8198;202501;0
8202;202501;0
8204;202501;0
8205;202501;0
8206;202501;0
8207;202501;0
8208;202501;0
8209;202501;0
8211;202501;0
8212;202501;0
8213;202501;0
8214;202501;0
8216;202501;0
8217;202501;0
8218;202501;0
8220;202501;0
8221;202501;0
8222;202501;0
8223;202501;0
8224;202501;0
8226;202501;0
8229;202501;0
8231;202501;0
8232;202501;0
8234;202501;1
8235;202501;0
8237;202501;0
8238;202501;0
8239;202501;0
8240;202501;0
8241;202501;0
8242;202501;0
8243;202501;0
8245;202501;0
8248;202501;0
8249;202501;0
8250;202501;0
8254;202501;0
8255;202501;0
8256;202501;0
8257;202501;0
8260;202501;0
8261;202501;0
8262;202501;0
8263;202501;0
8264;202501;0
8267;202501;0
8268;202501;0
8269;202501;0
8270;202501;0
8272;202501;0
8276;202501;0
8277;202501;1
8280;202501;1
8281;202501;0
8282;202501;0
8283;202501;0
8285;202501;0
8288;202501;0
8289;202501;0
8291;202501;0
8292;202501;0
8293;202501;0
8294;202501;0
8295;202501;0
8296;202501;0
8297;202501;0
8298;202501;0
8299;202501;0
8300;202501;0
8302;202501;0
8303;202501;0
8305;202501;0
8307;202501;0
8308;202501;0
8309;202501;0
8311;202501;0
8313;202501;0
8314;202501;0
8315;202501;0
8316;202501;1
8318;202501;0
8319;202501;0
8320;202501;0
8321;202501;0
8322;202501;0
8324;202501;0
8325;202501;0
8326;202501;0
8327;202501;0
8328;202501;0
8329;202501;0
8332;202501;0
8333;202501;0
8334;202501;0
8335;202501;0
8336;202501;0
8340;202501;0
8341;202501;0
8342;202501;0
8345;202501;0
8347;202501;0
8348;202501;0
8349;202501;0
8350;202501;0
8351;202501;1
8352;202501;0
8353;202501;0
8354;202501;0
8355;202501;0
8356;202501;1
8357;202501;0
8359;202501;0
8362;202501;0
8364;202501;0
8365;202501;0
8366;202501;0
8368;202501;0
8369;202501;0
8370;202501;0
8371;202501;0
8372;202501;0
8373;202501;0
8375;202501;0
8376;202501;0
8377;202501;0
8378;202501;0
8379;202501;0
8380;202501;0
8381;202501;0
8382;202501;0
8385;202501;0
8388;202501;0
8391;202501;0
8392;202501;0
8393;202501;0
8394;202501;0
8395;202501;0
8398;202501;0
8399;202501;0
8402;202501;0
8404;202501;0
8405;202501;0
8406;202501;0
8407;202501;0
8408;202501;0
8409;202501;0
8410;202501;0
8411;202501;0
8412;202501;0
8413;202501;0
8414;202501;0
8415;202501;0
8416;202501;0
8417;202501;0
8419;202501;0
8420;202501;0
8422;202501;0
8423;202501;0
8424;202501;0
8425;202501;0
8428;202501;0
8429;202501;0
8430;202501;0
8431;202501;0
8432;202501;0
8433;202501;0
8435;202501;0
8437;202501;0
8438;202501;0
8439;202501;0
8441;202501;0
8442;202501;0
8444;202501;0
8445;202501;0
8447;202501;0
8448;202501;0
8449;202501;0
8451;202501;0
8452;202501;0
8455;202501;0
8456;202501;0
8458;202501;0
8461;202501;0
8462;202501;0
8463;202501;0
8464;202501;0
8465;202501;0
8466;202501;0
8467;202501;0
8469;202501;0
8470;202501;0
8471;202501;0
8472;202501;0
8473;202501;0
8475;202501;0
8480;202501;0
8481;202501;0
8482;202501;0
8485;202501;0
8486;202501;0
8489;202501;0
8490;202501;1
8491;202501;0
8493;202501;0
8495;202501;0
8496;202501;0
8497;202501;0
8499;202501;0
8500;202501;0
8501;202501;0
8502;202501;0
8503;202501;1
8504;202501;0
8506;202501;0
8508;202501;0
8509;202501;0
8510;202501;0
8511;202501;0
8512;202501;0
8513;202501;0
8515;202501;1
8516;202501;0
8517;202501;0
8520;202501;0
8521;202501;0
8522;202501;0
8523;202501;0
8525;202501;0
8526;202501;0
8527;202501;0
8528;202501;0
8529;202501;1
8530;202501;1
8531;202501;0
8532;202501;0
8533;202501;0
8535;202501;0
8536;202501;1
8537;202501;0
8538;202501;0
8540;202501;0
8541;202501;0
8542;202501;0
8543;202501;1
8544;202501;0
8545;202501;0
8546;202501;0
8548;202501;0
8550;202501;0
8551;202501;0
8553;202501;0
8556;202501;0
8558;202501;0
8559;202501;0
8560;202501;0
8561;202501;0
8563;202501;0
8565;202501;0
8567;202501;0
8568;202501;0
8569;202501;1
8570;202501;0
8571;202501;0
8572;202501;0
8573;202501;0
8574;202501;0
8575;202501;0
8576;202501;0
8577;202501;0
8578;202501;0
8579;202501;0
8580;202501;0
8581;202501;0
8584;202501;0
8585;202501;0
8586;202501;0
8587;202501;0
8588;202501;0
8589;202501;0
8590;202501;0
8592;202501;0
8594;202501;0
8595;202501;0
8596;202501;0
8597;202501;1
8601;202501;0
8604;202501;1
8605;202501;0
8606;202501;0
8607;202501;0
8609;202501;0
8610;202501;0
8611;202501;0
8612;202501;0
8619;202501;0
8620;202501;0
8627;202501;0
8631;202501;0
8632;202501;0
8633;202501;0
8634;202501;0
8635;202501;0
8636;202501;0
8637;202501;0
8639;202501;0
8643;202501;0
8644;202501;1
8645;202501;0
8647;202501;0
8648;202501;0
8651;202501;0
8652;202501;0
8653;202501;0
8654;202501;0
8655;202501;0
8656;202501;0
8660;202501;0
8661;202501;0
8662;202501;0
8663;202501;0
8665;202501;0
8666;202501;0
8667;202501;0
8671;202501;0
8672;202501;0
8673;202501;0
8674;202501;0
8676;202501;0
8677;202501;0
8678;202501;0
8680;202501;0
8681;202501;0
8682;202501;0
8686;202501;0
8687;202501;0
8688;202501;0
8690;202501;0
8691;202501;0
8692;202501;0
8693;202501;0
8694;202501;0
8695;202501;0
8696;202501;0
8697;202501;0
8698;202501;0
8700;202501;0
8702;202501;0
8703;202501;0
8704;202501;0
8705;202501;0
8708;202501;0
8709;202501;0
8711;202501;0
8712;202501;0
8713;202501;0
8714;202501;0
8715;202501;0
8716;202501;0
8717;202501;0
8718;202501;0
8719;202501;0
8721;202501;0
8722;202501;0
8723;202501;0
8724;202501;0
8725;202501;0
8726;202501;0
8727;202501;0
8728;202501;0
8729;202501;0
8730;202501;0
8731;202501;0
8732;202501;0
8733;202501;0
8734;202501;0
8735;202501;0
8736;202501;0
8738;202501;0
8739;202501;0
8741;202501;0
8742;202501;0
8743;202501;0
8745;202501;0
8747;202501;0
8748;202501;0
8750;202501;0
8751;202501;0
8753;202501;0
8756;202501;0
8758;202501;0
8759;202501;0
8760;202501;0
8761;202501;0
8762;202501;0
8763;202501;0
8764;202501;0
8768;202501;0
8769;202501;0
8770;202501;0
8771;202501;0
8772;202501;0
8773;202501;0
8774;202501;0
8775;202501;0
8778;202501;0
8779;202501;0
8780;202501;0
8782;202501;0
8783;202501;0
8786;202501;0
8788;202501;0
8791;202501;0
8792;202501;0
